Fecha,Job,Cell,Shift,Shifthour,Model,Components,Defulm,Quantitydefs,Estacion,Modo_de_Falla,Machine,Week,DATECODE,A2,Turno,Area,Mes,Año,Código_p/producción,Produccion,PPMs,Failure_Mode,Promedio_del_mes_actual,Promedio_del_mes_actual_(A1-2),Total_por_dia_por_area,Min_del_mes,Max_del_mes,PCB,Scrap,Total_Dias_del_mes,Dias_del_mes,Min_x_modo_de_falla,Total_x_dia_x_Modo_de_falla,Max_x_Modo_de_falla,Promedio_x_modo_de_falla,Comentarios
4/21/2020,6238796,SMT 2,1,4,R750C850D96N2H150C,"D54,31,45,32,26,96,6",SM4,6,SMT,Comp. desalineado,SMT-2,2017,2017SMT21112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,55,17,55,33173209-341,51.87222,22,22,6,76,76,7,
4/21/2020,6238796,SMT 2,1,4,R750C850D96N2H150C,"D15,21,39,45,61,89",SM4,3,SMT,Comp. desalineado,SMT-2,2017,2016SMT24112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,42,1,57,33173209-341,25.93611,22,22,6,76,76,7,
4/21/2020,6238796,SMT 2,1,4,R750C850D96N2H150C,"D15,21,39,45,61,89",SM4,12,SMT,Comp. desalineado,SMT-2,2017,2016SMT24112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,55,17,55,33173209-341,103.74444,22,22,6,76,76,7,
4/21/2020,6238796,SMT 2,1,4,R750C850D96N2H150C,"D15,21,39,45,61,89",SM4,3,SMT,Comp. desalineado,SMT-2,2017,2016SMT24112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,42,1,57,33173209-341,25.93611,22,22,6,76,76,7,
4/21/2020,6238796,SMT 2,1,4,R750C850D96N2H150C,"D15,21,39,45,61,89",SM4,12,SMT,Comp. desalineado,SMT-2,2017,2016SMT24112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,55,17,55,33173209-341,103.74444,22,22,6,76,76,7,
4/21/2020,6238796,SMT 2,1,4,R750C850D96N2H150C,"D13, D41, D57, D91",SM4,3,SMT,Comp. desalineado,SMT-2,2017,2016SMT24112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,42,1,57,33173209-341,25.93611,22,22,6,76,76,7,
4/21/2020,6238796,SMT 2,1,4,R750C850D96N2H150C,"D13, D41, D57, D91",SM4,12,SMT,Comp. desalineado,SMT-2,2017,2016SMT24112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,55,17,55,33173209-341,103.74444,22,22,6,76,76,7,
4/21/2020,6238796,SMT 2,1,4,R750C850D96N2H150C,"D90,15,47,72,82,96",SM4,3,SMT,Comp. desalineado,SMT-2,2017,2016SMT24112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,42,1,57,33173209-341,25.93611,22,22,6,76,76,7,
4/21/2020,6238796,SMT 2,1,4,R750C850D96N2H150C,"D90,15,47,72,82,96",SM4,7,SMT,Comp. desalineado,SMT-2,2017,2016SMT24112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,55,17,55,33173209-341,60.51759,22,22,6,76,76,7,
4/22/2020,6239898,SMT_2,1,3,R750C740D96N2H150C,LEDS,SM4,3,SMT,Comp. desalineado,SMT-2,2017,PEND,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,57,1,57,33173209-341,25.67541,22,22,6,31,76,7,
4/22/2020,6239898,SMT_2,1,3,R750C740D96N2H150C,LEDS,SM4,11,SMT,Comp. desalineado,SMT-2,2017,PEND,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,38,17,55,33173209-341,94.14317,22,22,6,31,76,7,
4/22/2020,6239898,SMT_2,1,3,R750C740D96N2H150C,"D94-D96, D1",SM4,3,SMT,Comp. desalineado,SMT-2,2017,2016SMT24112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,57,1,57,33173209-341,25.67541,22,22,6,31,76,7,
4/22/2020,6239898,SMT_2,1,3,R750C740D96N2H150C,"D94-D96, D1",SM4,1,SMT,Comp. desalineado,SMT-2,2017,2016SMT24112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,38,17,55,33173209-341,8.55847,22,22,6,31,76,7,
4/22/2020,6239898,SMT_2,1,3,R750C740D96N2H150C,"D57,65,75,93,92",SM4,3,SMT,Comp. desalineado,SMT-2,2017,2017SMT22112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,57,1,57,33173209-341,25.67541,22,22,6,31,76,7,
4/22/2020,6239898,SMT_2,1,3,R750C740D96N2H150C,"D57,65,75,93,92",SM4,6,SMT,Comp. desalineado,SMT-2,2017,2017SMT22112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,38,17,55,33173209-341,51.35082,22,22,6,31,76,7,
4/22/2020,6239898,SMT_2,1,3,R750C740D96N2H150C,PCB,SM26,2,SMT,PCB danado por guillotina,SMT-2,2017,2017SMT22112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,57,1,57,33173209-341,17.11694,22,22,2,28,54,9,
4/22/2020,6239898,SMT_2,1,3,R750C740D96N2H150C,D18-D20,SM17,2,SMT,Led dañado,SMT-2,2017,2016SMT2212A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Damage LED,12,11,57,1,57,33173209-341,17.11694,22,22,1,3,3,0,
4/22/2020,6238797,SMT_2,1,3,R10CC850D128N2H150C,J1,SM25,2,SMT,Conector dañado,SMT-1,2017,2016SMT1112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Damage Conector,12,11,57,1,57,33173309-341,21.20894,22,22,2,2,2,0,
4/22/2020,6238797,SMT_2,1,3,R10CC850D128N2H150C,"D173, J1",SM22,2,SMT,Bolas de Soldadura,SMT-1,2017,2016SMT11112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Solder Balls,12,11,57,1,57,33173309-341,21.20894,22,22,2,5,5,0,
4/22/2020,6238797,SMT_2,1,3,R10CC850D128N2H150C,D1-D96,SM22,1,SMT,Bolas de Soldadura,SMT-1,2017,2016SMT11112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Solder Balls,12,11,57,1,57,33173309-341,10.60447,22,22,2,5,5,0,
4/22/2020,6238797,SMT_2,1,3,R10CC850D128N2H150C,D1-D96,SM22,1,SMT,Bolas de Soldadura,SMT-1,2017,2016SMT11112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Solder Balls,12,11,57,1,57,33173309-341,10.60447,22,22,2,5,5,0,
4/22/2020,6238797,SMT_2,1,3,R10CC850D128N2H150C,D1-D96,SM22,1,SMT,Bolas de Soldadura,SMT-1,2017,2016SMT11112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Solder Balls,12,11,57,1,57,33173309-341,10.60447,22,22,2,5,5,0,
4/22/2020,6238797,SMT_2,1,3,R10CC850D128N2H150C,D1,SM17,1,SMT,Led dañado,SMT-1,2017,2016SMT11112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Damage LED,12,11,57,1,57,33173309-341,10.60447,22,22,1,3,3,0,
4/22/2020,6238797,SMT_2,1,3,R10CC850D128N2H150C,D1-D20,SM24,1,SMT,Led pintado,SMT-1,2017,2016SMT11112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Led pintado,12,11,57,1,57,33173309-341,10.60447,22,22,1,1,1,0,
4/22/2020,6238797,SMT_2,1,3,R10CC850D128N2H150C,j1,SM3,1,SMT,Comp. faltante de SMT  ,SMT-1,2017,2014smt15212a,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Missing SMT Component,12,11,57,1,57,33173309-341,10.60447,22,22,4,8,20,2,
4/22/2020,6238797,SMT_2,1,3,R10CC850D128N2H150C,etiqueta,SM3,1,SMT,Comp. faltante de SMT  ,SMT-1,2017,2014smt15212a,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Missing SMT Component,12,11,57,1,57,33173309-341,10.60447,22,22,4,8,20,2,
4/22/2020,6238797,SMT_2,1,3,R10CC850D128N2H150C,etiqueta info corrid,SM4,1,SMT,Comp. desalineado,SMT-1,2017,2014smt15212a,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,57,1,57,33173309-341,10.60447,22,22,6,31,76,7,
4/22/2020,6239898,SMT_2,1,3,R750C740D96N2H150C,pcb,SM26,3,SMT,PCB danado por guillotina,SMT-2,2017,2017smt22112a,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,57,1,57,33173209-341,25.67541,22,22,2,28,54,9,
4/22/2020,6239898,SMT_2,1,3,R750C740D96N2H150C,pcb,SM26,4,SMT,PCB danado por guillotina,SMT-2,2017,2017smt22112a,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,38,17,55,33173209-341,34.23388,22,22,2,28,54,9,
4/22/2020,6243793,SMT_2,1,3,R750C850D96N2H150C,pcb,SM26,1,SMT,PCB danado por guillotina,SMT-2,2017,2017smt23112a,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,57,1,57,33173209-341,8.64537,22,22,2,28,54,9,
4/22/2020,6237814,SMT_2,1,3,R750C950D96N2H150C,"D56,61,35,80",SM26,3,SMT,PCB danado por guillotina,SMT-2,2017,2016SMT22112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,57,1,57,33173209-341,29.32533,22,22,2,28,54,9,
4/22/2020,6237814,SMT_2,1,3,R750C950D96N2H150C,"D56,61,35,80",SM26,3,SMT,PCB danado por guillotina,SMT-2,2017,2016SMT22112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,38,17,55,33173209-341,29.32533,22,22,2,28,54,9,
4/22/2020,6237814,SMT_2,1,3,R750C950D96N2H150C,D12,SM28,1,SMT,PCB con rebaba,SMT-2,2017,2016SSMT22112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB garbage,12,11,57,1,57,33173209-341,9.77511,22,22,1,1,1,0,
4/22/2020,6237814,SMT_2,1,3,R750C950D96N2H150C,ETIQUETA,SM3,2,SMT,Comp. faltante de SMT  ,SMT-2,2017,2016SMNT23112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Missing SMT Component,12,11,57,1,57,33173209-341,19.55022,22,22,4,8,20,2,
4/22/2020,6243793,SMT_2,1,3,R750C850D96N2H150C,"D5, D55",SM4,3,SMT,Comp. desalineado,SMT-2,2017,2014SMT21112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misaligned Component,12,11,57,1,57,33173209-341,25.93611,22,22,6,31,76,7,
4/22/2020,6243793,SMT_2,1,3,R750C850D96N2H150C,D8,SM3,1,SMT,Comp. faltante de SMT  ,SMT-2,2017,2016SMT21112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Missing SMT Component,12,11,57,1,57,33173209-341,8.64537,22,22,4,8,20,2,
4/22/2020,6220821,SMT_2,1,3,M10CC935D60N18A0C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-2,2017,2017SMT211,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,57,1,57,33138814-371,11.34057,22,22,2,28,54,9,
4/22/2020,6220821,SMT_2,1,3,M10CC935D60N18A0C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-2,2017,2017SMT211,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,38,17,55,33138814-371,11.34057,22,22,2,28,54,9,
4/22/2020,6238863,SMT_2,1,3,M10CC850D56N3A50C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-2,2017,2017SMT21112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,57,1,57,33142707-341,10.75641,22,22,2,28,54,9,
4/22/2020,6238797,SMT_2,1,3,R10CC850D128N2H150C,PCB,SM26,1,SMT,PCB danado por guillotina,SMT-1,2017,2017SMT12112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,57,1,57,33173309-341,10.60447,22,22,2,28,54,9,
4/22/2020,6239813,SMT_1,1,3,R10CC940D98N2F150C,PCB,SM26,1,SMT,PCB danado por guillotina,SMT-2,2017,2017SMT211,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,57,1,57,33172021-341,8.48555,22,22,2,28,54,9,
4/22/2020,6230799,SMT_2,1,3,M18CC850D156N2S50C,LEDS,SM18,3,SMT,LED Invertido,SMT-0,2017,2016SMT02112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Inverted LED,12,11,57,1,57,33156205-371,24.66609,22,22,1,8,8,0,
4/22/2020,6230799,SMT_2,1,3,M18CC850D156N2S50C,LEDS,SM18,5,SMT,LED Invertido,SMT-0,2017,2016SMT02112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Inverted LED,12,11,38,17,55,33156205-371,41.11015,22,22,1,8,8,0,
4/22/2020,6230799,SMT_2,1,3,M18CC850D156N2S50C,LEDS,SM3,3,SMT,Comp. faltante de SMT  ,SMT-0,2017,2016SMT02112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Missing SMT Component,12,11,57,1,57,33156205-371,24.66609,22,22,4,8,20,2,
4/22/2020,6230799,SMT_2,1,3,M18CC850D156N2S50C,LEDS,SM8,3,SMT,comp. levantado,SMT-1,2017,2016SMT12112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Lifted Component,12,11,57,1,57,33156205-371,24.66609,22,22,2,8,8,1,
4/22/2020,6230799,SMT_2,1,3,M18CC850D156N2S50C,LEDS,SM8,5,SMT,comp. levantado,SMT-1,2017,2016SMT12112A,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Lifted Component,12,11,38,17,55,33156205-371,41.11015,22,22,2,8,8,1,
4/22/2020,6230799,SMT_2,1,3,M18CC850D156N2S50C,PCB,SM26,1,SMT,PCB danado por guillotina,SMT-0,2017,2016SMT02112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,12,11,57,1,57,33156205-371,8.22203,22,22,2,28,54,9,
4/24/2020,6213936,SMT 2,1,3,M10CC835D56N3V50C,D88-D91,SM17,1,SMT,Led dañado,SMT-2,2017,2017SMT22112A,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Damage LED,12,11,1,1,57,33155508-341,2.95276,22,22,1,1,3,0,
4/29/2020,6229919,SMT 2,1,2,M700C835D72N2VK10C,PCB INVERTIDO,SM7,3,AOI-SMT,Comp. corrido,SMT-2,2018,2018SMT221,1,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misplaced Component,12,11,3,1,57,33154805-341,10.20144,22,22,5,20,20,2,
4/29/2020,6229919,SMT 2,1,2,M700C835D72N2VK10C,PCB INVERTIDO,SM7,17,AOI-SMT,Comp. corrido,SMT-2,2018,2018SMT221,2,1,LongBoard,4,2020,4-2020-LongBoard,0,#DIV/0!,Misplaced Component,12,11,17,17,55,33154805-341,57.80816,22,22,5,20,20,2,
5/7/2020,6244840,SMT 1,1,8,R750C940D96N2H150C,"D33, D45, D93",SM3,3,SMT,Comp. faltante de SMT  ,SMT-1,2019,501-00894-104,1,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,Missing SMT Component,7,20,3,3,29,33173209-341,29.32533,21,21,11,21,21,2,
5/7/2020,6244840,SMT 1,1,8,R750C940D96N2H150C,"D33, D45, D93",SM3,18,SMT,Comp. faltante de SMT  ,SMT-1,2019,501-00894-104,2,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,Missing SMT Component,7,20,18,6,117,33173209-341,175.95198,21,21,11,21,21,2,
5/8/2020,6238795,SMT 2,1,3,R10CC740D128N2H150C,J1,SM25,3,SMT,Conector dañado,SMT-2,2019,501-00895-204,1,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,Damage Conector,7,20,13,3,29,33173309-341,31.4658,21,21,5,7,7,1,
5/8/2020,6238795,SMT 2,1,3,R10CC740D128N2H150C,J1,SM25,4,SMT,Conector dañado,SMT-2,2019,501-00895-204,2,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,Damage Conector,7,20,31,6,117,33173309-341,41.9544,21,21,5,7,7,1,
5/8/2020,6244840,SMT 1,1,5,R750C940D96N2H150C,D37-D41,SM8,1,SMT,comp. levantado,SMT-1,2019,501-00894,1,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,Lifted Component,7,20,13,3,29,33173209-341,9.77511,21,21,9,28,51,6,
5/8/2020,6244840,SMT 1,1,5,R750C940D96N2H150C,D37-D41,SM8,3,SMT,comp. levantado,SMT-1,2019,501-00894,1,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,Lifted Component,7,20,13,3,29,33173209-341,29.32533,21,21,9,28,51,6,
5/8/2020,6244840,SMT 1,1,5,R750C940D96N2H150C,D37-D41,SM8,24,SMT,comp. levantado,SMT-1,2019,501-00894,2,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,Lifted Component,7,20,31,6,117,33173209-341,234.60264,21,21,9,28,51,6,
5/8/2020,6225797,SMT 2,1,7,M340C835D28N11ST00C,D16-D20,SM7,3,SMT,Comp. corrido,SMT-1,2019,2019smt15112a,1,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,Misplaced Component,7,20,13,3,29,10560260R,#N/A,21,21,4,4,4,0,
5/8/2020,6225797,SMT 2,1,7,M340C835D28N11ST00C,D16-D20,SM7,1,SMT,Comp. corrido,SMT-1,2019,2019smt15112a,2,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,Misplaced Component,7,20,31,6,117,10560260R,#N/A,21,21,4,4,4,0,
5/8/2020,6225797,SMT 2,1,7,M340C835D28N11ST00C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-2,2019,2019,1,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,13,3,29,10560260R,#N/A,21,21,5,5,98,12,
5/8/2020,6225797,SMT 2,1,7,M340C835D28N11ST00C,PCB,SM26,2,SMT,PCB danado por guillotina,SMT-2,2019,2019,2,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,31,6,117,10560260R,#N/A,21,21,5,5,98,12,
5/11/2020,6208808,SMT 2,1,5,M10CC950D96N2S50C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-2,2020,2019SMT22112A,1,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,25,3,29,33142805-381,18.41457,21,21,5,60,98,12,
5/11/2020,6208808,SMT 2,1,5,M10CC950D96N2S50C,PCB,SM26,13,SMT,PCB danado por guillotina,SMT-2,2020,2019SMT22112A,2,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,35,6,117,33142805-381,79.79647,21,21,5,60,98,12,
5/11/2020,6218813,SMT_2,1,5,M700C840D72N2VK10C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-1,2020,2018SMT141,1,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,25,3,29,33154805-341,10.47213,21,21,5,60,98,12,
5/11/2020,6218813,SMT_2,1,5,M700C840D72N2VK10C,PCB,SM26,6,SMT,PCB danado por guillotina,SMT-1,2020,2018SMT141,2,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,35,6,117,33154805-341,20.94426,21,21,5,60,98,12,
5/11/2020,6245813,SMT_2,1,5,M700C835D72N2VK10C,7,SM26,1,SMT,PCB danado por guillotina,SMT-1,2020,2018SMT131,1,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,25,3,29,33154805-341,3.40048,21,21,5,60,98,12,
5/11/2020,6245813,SMT_2,1,5,M700C835D72N2VK10C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-1,2020,2018SMT131,1,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,25,3,29,33154805-341,10.20144,21,21,5,60,98,12,
5/11/2020,6245813,SMT_2,1,5,M700C835D72N2VK10C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-1,2020,2018SMT131,2,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,35,6,117,33154805-341,10.20144,21,21,5,60,98,12,
5/11/2020,6244795,SMT_2,1,6,R10CC740D128N2H150C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-2,2020,2018SMT24112A,1,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,25,3,29,33173309-341,31.4658,21,21,5,60,98,12,
5/11/2020,6238813,SMT_2,1,5,M10CC850D84N22ST00C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-2,2020,2019smt22112a,1,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,25,3,29,10560240R,17.73705,21,21,5,60,98,12,
5/11/2020,6238813,SMT_2,1,5,M10CC850D84N22ST00C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-2,2020,2019smt22112a,2,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,35,6,117,10560240R,17.73705,21,21,5,60,98,12,
5/11/2020,6239831,SMT_2,1,5,R750C950D96N2H150C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-2,2020,2018SMT23112A,1,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,25,3,29,33173209-341,29.32533,21,21,5,60,98,12,
5/11/2020,6251793,SMT_2,1,6,M680C835D56N22ST00C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-2,2020,2019smt24112a,1,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,25,3,29,10560220R,13.18254,21,21,5,60,98,12,
5/11/2020,6251793,SMT_2,1,6,M680C835D56N22ST00C,PCB,SM26,7,SMT,PCB danado por guillotina,SMT-2,2020,2019smt24112a,2,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,35,6,117,10560220R,30.75926,21,21,5,60,98,12,
5/11/2020,6216820,SMT_2,1,6,M340C835D28N11ST00C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-1,2020,2019smt15112a,1,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,25,3,29,10560260R,#N/A,21,21,5,60,98,12,
5/11/2020,6216820,SMT_2,1,6,M340C835D28N11ST00C,PCB,SM26,3,SMT,PCB danado por guillotina,SMT-1,2020,2019smt15112a,2,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,35,6,117,10560260R,#N/A,21,21,5,60,98,12,
5/12/2020,6249801,SMT 0,1,1,HVL58-24V940-SC0C,D15,SM18,3,SMT,LED Invertido,SMT-0,2020,2019SMT05112A,1,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,Inverted LED,7,20,9,3,29,33168121-341,15.67623,21,21,3,3,7,0,
5/12/2020,6238815,SMT-0,1,6,HHC48-24V935-S0C,pcb,SM26,3,SMT,PCB danado por guillotina,SMT-0,2020,2020smt01112a,1,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,9,3,29,33169921-341,23.5707,21,21,5,13,98,12,
5/12/2020,6238815,SMT-0,1,6,HHC48-24V935-S0C,pcb,SM26,3,SMT,PCB danado por guillotina,SMT-0,2020,2020smt01112a,2,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,7,6,117,33169921-341,23.5707,21,21,5,13,98,12,
5/12/2020,6249803,SMT-0,1,6,HVL58-24V940-SC0C,pcb,SM26,3,SMT,PCB danado por guillotina,SMT-0,2020,2019smt06112a,1,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,9,3,29,33168121-341,15.67623,21,21,5,13,98,12,
5/12/2020,6249803,SMT-0,1,6,HVL58-24V940-SC0C,pcb,SM26,4,SMT,PCB danado por guillotina,SMT-0,2020,2019smt06112a,2,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,7,6,117,33168121-341,20.90164,21,21,5,13,98,12,
5/14/2020,6250816,SMT 0,1,1,HVL58-24V940-SC0C,d24,SM18,3,SMT,LED Invertido,SMT-0,2020,2020smt03112a,1,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,Inverted LED,7,20,9,3,29,33168121-341,15.67623,21,21,3,7,7,0,
5/14/2020,6250816,SMT 0,1,1,HVL58-24V940-SC0C,d24,SM18,4,SMT,LED Invertido,SMT-0,2020,2020smt03112a,2,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,Inverted LED,7,20,27,6,117,33168121-341,20.90164,21,21,3,7,7,0,
5/14/2020,6251821,SMT 1,1,2,R750C735D96N2H150C,"d38, d45",SM8,3,SMT,comp. levantado,SMT-1,2020,2020smt13112a,1,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,Lifted Component,7,20,9,3,29,33173209-341,25.67541,21,21,9,22,51,6,
5/14/2020,6251821,SMT 1,1,2,R750C735D96N2H150C,"d38, d45",SM8,19,SMT,comp. levantado,SMT-1,2020,2020smt13112a,2,1,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,Lifted Component,7,20,27,6,117,33173209-341,162.61093,21,21,9,22,51,6,
5/14/2020,6244852,SMT 1,1,2,M400C830D32N2K50C,pbc,SM26,3,SMT,PCB danado por guillotina,SMT-1,2020,2020smt132,1,2,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,9,3,29,33174612-371,#N/A,21,21,5,7,98,12,
5/14/2020,6244852,SMT 1,1,2,M400C830D32N2K50C,pbc,SM26,4,SMT,PCB danado por guillotina,SMT-1,2020,2020smt132,2,2,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,27,6,117,33174612-371,#N/A,21,21,5,7,98,12,
5/15/2020,6227865,SMT 2,1,1,M10CC840D20N06A0C,pcb,SM26,3,SMT,PCB danado por guillotina,SMT-1,2020,2020SMT142,1,2,LongBoard,5,2020,5-2020-LongBoard,0,#DIV/0!,PCB damage with guillotine,7,20,29,3,29,33139428-371,4.89333,21,21,5,98,98,12,
